Date,Time,Temp,Year,Month,Day,Week,Park,Lat,Long,Percent_asphalt,Location,Button,Round
04/07/2019,14:47:01,23.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,14:57:01,24.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,15:07:01,24.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,15:17:01,24.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,15:27:01,24.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,15:37:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,15:47:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,15:57:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,16:07:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,16:17:01,23.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,16:27:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,16:37:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,16:47:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,16:57:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,17:07:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,17:17:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,17:27:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,17:37:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,17:47:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,17:57:01,23.638,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,18:07:01,23.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,18:17:01,23.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,18:27:01,23.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,18:37:01,23.138,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,18:47:01,22.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,18:57:01,22.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,19:07:01,22.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,19:17:01,22.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,19:27:01,22.137,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,19:37:01,22.137,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,19:47:01,22.137,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,19:57:01,22.137,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,20:07:01,22.137,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,20:17:01,22.137,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,20:27:01,21.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,20:37:01,21.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,20:47:01,21.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,20:57:01,21.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,21:07:01,21.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,21:17:01,21.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,21:27:01,21.637,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,21:37:01,21.136,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,21:47:01,21.136,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,21:57:01,21.136,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,22:07:01,21.136,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,22:17:01,21.136,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,22:27:01,21.136,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,22:37:01,21.136,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,22:47:01,21.136,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,22:57:01,20.635,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,23:07:01,20.635,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,23:17:01,20.635,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,23:27:01,20.635,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,23:37:01,20.635,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,23:47:01,20.635,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
04/07/2019,23:57:01,20.135,2019,July,04,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,00:07:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,00:17:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,00:27:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,00:37:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,00:47:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,00:57:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,01:07:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,01:17:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,01:27:01,20.135,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,01:37:01,19.634,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,01:47:01,19.634,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,01:57:01,19.634,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,02:07:01,19.634,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,02:17:01,19.634,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,02:27:01,19.634,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
05/07/2019,02:37:01,19.634,2019,July,05,27,Rouge,43.81506,79.14971,0,East,Rouge1E,First
